10
1	-77.0245558832	38.8545966284
2	-77.0187413084	38.856956986
3	-77.0363845125	38.316209996
4	-77.0379933586	38.3149320414
5	-76.4614945918	37.9930869675
6	-76.4662141233	37.992573379
7	-76.1808952644	37.8500439533
8	-76.1414692276	37.8774226099
9	-76.0870501001	37.9996188536
10	-76.1379012249	38.0999429872
11	-77.0457244581	38.8787539777
12	-76.5166193783	38.1383750434
