791,41.810001373291016
792,41.41999816894531
793,40.43000030517578
794,40.0
795,40.0
796,39.209999084472656
797,39.220001220703125
798,39.16999816894531
799,38.810001373291016
800,38.0
801,37.91999816894531
802,37.88999938964844
803,36.04999923706055
804,36.0
805,34.08000183105469
806,34.0
807,32.11000061035156
808,32.0
809,28.0
810,27.860000610351562
811,26.0
812,25.520000457763672
813,25.469999313354492
814,25.469999313354492
815,25.600000381469727
816,26.0
817,27.3700008392334
818,27.799999237060547
819,27.829999923706055
820,28.0
821,27.780000686645508
822,27.790000915527344
823,27.450000762939453
824,27.440000534057617
825,27.81999969482422
826,26.90999984741211
827,26.989999771118164
828,26.079999923706055
829,26.030000686645508
830,26.079999923706055
831,26.290000915527344
832,26.149999618530273
833,26.149999618530273
834,26.0
835,25.649999618530273
836,25.579999923706055
837,25.260000228881836
838,25.1200008392334
839,24.940000534057617
840,24.899999618530273
841,24.68000030517578
842,24.610000610351562
843,24.299999237060547
844,24.260000228881836
845,24.0
846,24.0
847,23.81999969482422
848,24.899999618530273
849,25.729999542236328
850,25.760000228881836
851,25.84000015258789
852,26.0
853,26.0
854,25.079999923706055
855,25.280000686645508
856,25.06999969482422
857,25.1200008392334
858,25.170000076293945
859,25.81999969482422
860,26.0
861,26.229999542236328
862,27.719999313354492
863,28.0
864,32.150001525878906
865,34.0
866,34.88999938964844
867,35.2599983215332
868,34.91999816894531
869,33.90999984741211
870,32.810001373291016
871,32.25
872,32.119998931884766
873,30.270000457763672
874,30.0
875,30.0
876,29.239999771118164
877,28.40999984741211
878,28.0
879,27.719999313354492
880,26.0
881,24.260000228881836
882,24.0
883,22.610000610351562
884,22.0
885,21.219999313354492
886,20.899999618530273
887,20.06999969482422
888,20.030000686645508
889,20.0
890,19.719999313354492
891,18.600000381469727
892,18.350000381469727
893,18.0
894,17.989999771118164
895,15.640000343322754
896,15.949999809265137
897,15.949999809265137
898,16.1299991607666
899,16.540000915527344
900,16.709999084472656
901,16.719999313354492
902,16.719999313354492
903,16.420000076293945
904,16.43000030517578
905,16.43000030517578
906,16.3799991607666
907,16.479999542236328
908,16.530000686645508
909,16.8799991607666
910,16.969999313354492
911,16.979999542236328
912,17.219999313354492
913,18.0
914,19.770000457763672
915,20.0
916,20.209999084472656
917,21.709999084472656
918,22.84000015258789
919,23.43000030517578
920,24.0
921,26.0
922,26.690000534057617
923,27.610000610351562
924,27.790000915527344
925,28.0
926,30.0
927,32.0
928,32.0
929,30.899999618530273
930,30.0
931,29.969999313354492
932,29.889999389648438
933,29.489999771118164
934,29.469999313354492
935,29.469999313354492
936,29.459999084472656
937,29.459999084472656
938,29.450000762939453
939,29.600000381469727
940,29.34000015258789
941,28.1200008392334
942,28.1200008392334
943,28.829999923706055
944,29.040000915527344
945,28.3799991607666
946,28.139999389648438
947,28.1299991607666
948,28.40999984741211
949,28.510000228881836
950,28.520000457763672
951,28.549999237060547
952,28.59000015258789
953,27.950000762939453
954,27.68000030517578
955,27.219999313354492
956,27.079999923706055
957,26.850000381469727
958,26.389999389648438
959,27.459999084472656
960,27.290000915527344
961,27.219999313354492
962,27.65999984741211
963,28.170000076293945
964,28.280000686645508
965,28.760000228881836
966,29.049999237060547
967,29.040000915527344
968,29.229999542236328
969,28.93000030517578
970,28.190000534057617
971,28.049999237060547
972,28.0
973,28.059999465942383
974,28.0
975,28.0
976,28.010000228881836
977,28.0
978,27.079999923706055
979,26.8799991607666
980,26.639999389648438
981,25.030000686645508
982,24.950000762939453
983,24.770000457763672
984,24.0
985,24.56999969482422
986,24.709999084472656
987,24.600000381469727
988,26.0
989,26.0
990,26.540000915527344
991,42.060001373291016
992,42.189998626708984
993,42.150001525878906
994,42.13999938964844
995,42.0
996,41.52000045776367
997,41.58000183105469
998,41.16999816894531
999,41.06999969482422
1000,40.66999816894531
1001,40.650001525878906
1002,40.0
1003,39.97999954223633
1004,39.90999984741211
1005,39.16999816894531
1006,38.459999084472656
